project_id,target_locale,translator_id,role
1999,es-ES,76,Translator
1999,es-ES,141,Reviewer
2000,fr-FR,236,Translator
2000,ko-KR,405,Translator
2001,fr-FR,225,Translator
2001,zh-CN,376,Translator
2001,de-DE,110,Translator
2001,ja-JP,295,Translator
2002,ko-KR,88,Translator
2002,ko-KR,267,Reviewer
2002,fr-FR,164,Translator
2002,fr-FR,423,Reviewer
2002,zh-CN,340,Translator
2002,zh-CN,495,Reviewer
2002,de-DE,300,Translator
2002,de-DE,309,Reviewer
2002,ja-JP,320,Translator
2002,ja-JP,491,Reviewer
2003,fr-FR,302,Translator
2003,fr-FR,441,Reviewer
2003,de-DE,78,Translator
2003,de-DE,144,Reviewer
2003,zh-CN,497,Translator
2003,zh-CN,264,Reviewer
2004,en-US,357,Translator
2004,es-ES,134,Translator
2005,es-ES,134,Translator
2005,es-ES,475,Reviewer
2005,fr-FR,453,Translator
2005,fr-FR,58,Reviewer
2005,zh-CN,50,Translator
2005,zh-CN,376,Reviewer
2005,ja-JP,455,Translator
2005,ja-JP,317,Reviewer
2006,de-DE,434,Translator
2006,fr-FR,24,Translator
2006,en-GB,139,Translator
2007,de-DE,224,Translator
2008,fr-FR,94,Translator
2008,zh-CN,489,Translator
2008,de-DE,303,Translator
2008,es-ES,76,Translator
2009,ko-KR,149,Translator
2009,ko-KR,284,Reviewer
2010,de-DE,177,Translator
2010,de-DE,309,Reviewer
2010,fr-FR,229,Translator
2010,fr-FR,459,Reviewer
2010,it-IT,416,Translator
2010,it-IT,408,Reviewer
2010,ja-JP,266,Translator
2010,ja-JP,364,Reviewer
2010,es-ES,66,Translator
2010,es-ES,163,Reviewer
2011,es-ES,101,Translator
2011,es-ES,66,Reviewer
2011,en-US,496,Translator
2011,en-US,22,Reviewer
2012,de-DE,199,Translator
2012,de-DE,348,Reviewer
2012,zh-CN,96,Translator
2012,zh-CN,99,Reviewer
2013,ko-KR,88,Translator
2013,ko-KR,413,Reviewer
2014,es-ES,426,Translator
2014,es-ES,200,Reviewer
2014,de-DE,434,Translator
2014,de-DE,309,Reviewer
2014,zh-CN,493,Translator
2014,zh-CN,429,Reviewer
2014,fr-FR,277,Translator
2014,fr-FR,484,Reviewer
2015,fr-FR,82,Translator
2015,fr-FR,24,Reviewer
2015,es-ES,29,Translator
2015,es-ES,475,Reviewer
2015,de-DE,115,Translator
2015,de-DE,434,Reviewer
2015,ja-JP,193,Translator
2015,ja-JP,182,Reviewer
2016,ja-JP,254,Translator
2016,ja-JP,193,Reviewer
2016,de-DE,486,Translator
2016,de-DE,97,Reviewer
2016,zh-CN,228,Translator
2016,zh-CN,111,Reviewer
2016,fr-FR,250,Translator
2016,fr-FR,236,Reviewer
2016,es-ES,134,Translator
2016,es-ES,101,Reviewer
2017,fr-FR,453,Translator
2017,es-ES,223,Translator
2017,de-DE,301,Translator
2017,ja-JP,74,Translator
2018,fr-FR,236,Translator
2018,fr-FR,162,Reviewer
2018,ja-JP,103,Translator
2018,ja-JP,366,Reviewer
2018,es-ES,483,Translator
2018,es-ES,426,Reviewer
2018,de-DE,48,Translator
2018,de-DE,339,Reviewer
2018,ko-KR,88,Translator
2018,ko-KR,284,Reviewer
2019,nl-NL,391,Translator
2019,nl-NL,119,Reviewer
2020,fr-FR,164,Translator
2020,fr-FR,381,Reviewer
2020,de-DE,197,Translator
2020,de-DE,352,Reviewer
2021,fr-FR,435,Translator
2021,fr-FR,229,Reviewer
2021,zh-CN,184,Translator
2021,zh-CN,96,Reviewer
2021,de-DE,224,Translator
2021,de-DE,300,Reviewer
2022,ja-JP,73,Translator
2022,fr-FR,435,Translator
2022,de-DE,486,Translator
2022,ko-KR,432,Translator
2022,es-ES,226,Translator
2023,ko-KR,445,Translator
2023,ko-KR,305,Reviewer
2023,es-ES,163,Translator
2023,es-ES,426,Reviewer
2023,fr-FR,406,Translator
2023,fr-FR,91,Reviewer
2023,ja-JP,73,Translator
2023,ja-JP,320,Reviewer
2024,es-ES,134,Translator
2024,es-ES,141,Reviewer
2025,fr-FR,444,Translator
2025,fr-FR,326,Reviewer
2026,fr-FR,180,Translator
2026,de-DE,56,Translator
2026,en-GB,30,Translator
2027,it-IT,36,Translator
2027,it-IT,47,Reviewer
2027,nl-NL,65,Translator
2027,nl-NL,439,Reviewer
2027,pl-PL,265,Translator
2027,pl-PL,147,Reviewer
2027,fr-FR,158,Translator
2027,fr-FR,322,Reviewer
2027,de-DE,288,Translator
2027,de-DE,370,Reviewer
2027,es-ES,223,Translator
2027,es-ES,399,Reviewer
2028,fr-FR,406,Translator
2028,fr-FR,380,Reviewer
2029,fr-FR,302,Translator
2029,fr-FR,250,Reviewer
2029,de-DE,197,Translator
2029,de-DE,177,Reviewer
2030,fr-FR,451,Translator
2030,es-ES,223,Translator
2030,de-DE,61,Translator
2031,en-GB,341,Translator
2031,en-GB,125,Reviewer
2031,fr-FR,451,Translator
2031,fr-FR,260,Reviewer
2031,es-ES,226,Translator
2031,es-ES,399,Reviewer
2031,ja-JP,72,Translator
2031,ja-JP,193,Reviewer
2031,de-DE,142,Translator
2031,de-DE,115,Reviewer
2032,ja-JP,421,Translator
2032,de-DE,199,Translator
2032,fr-FR,180,Translator
2032,ko-KR,207,Translator
2032,es-ES,101,Translator
2033,fr-FR,250,Translator
2033,fr-FR,363,Reviewer
2033,de-DE,177,Translator
2033,de-DE,339,Reviewer
2034,ja-JP,421,Translator
2034,ja-JP,397,Reviewer
2034,es-ES,399,Translator
2034,es-ES,223,Reviewer
2034,de-DE,434,Translator
2034,de-DE,486,Reviewer
2034,fr-FR,441,Translator
2034,fr-FR,250,Reviewer
2035,en-GB,498,Translator
2035,en-GB,52,Reviewer
2036,es-ES,163,Translator
2036,es-ES,161,Reviewer
2036,it-IT,443,Translator
2036,it-IT,201,Reviewer
2036,fr-FR,302,Translator
2036,fr-FR,94,Reviewer
2036,de-DE,224,Translator
2036,de-DE,144,Reviewer
2036,ja-JP,270,Translator
2036,ja-JP,182,Reviewer
2037,de-DE,144,Translator
2037,ja-JP,397,Translator
2037,zh-CN,20,Translator
2037,fr-FR,435,Translator
2037,es-ES,168,Translator
2038,fr-FR,91,Translator
2038,ko-KR,375,Translator
2038,de-DE,352,Translator
2039,es-ES,231,Translator
2039,es-ES,200,Reviewer
2040,de-DE,301,Translator
2040,fr-FR,327,Translator
2040,zh-CN,204,Translator
2041,fr-FR,453,Translator
2041,fr-FR,326,Reviewer
2042,ja-JP,491,Translator
2042,de-DE,301,Translator
2042,ko-KR,246,Translator
2042,es-ES,163,Translator
2042,fr-FR,365,Translator
2043,ja-JP,72,Translator
2043,de-DE,56,Translator
2044,ja-JP,421,Translator
2044,zh-CN,376,Translator
2044,fr-FR,225,Translator
2045,pt-BR,185,Translator
2045,de-DE,224,Translator
2045,fr-FR,277,Translator
2046,de-DE,71,Translator
2046,de-DE,97,Reviewer
2046,zh-CN,335,Translator
2046,zh-CN,228,Reviewer
2046,fr-FR,244,Translator
2046,fr-FR,444,Reviewer
2047,fr-FR,236,Translator
2047,fr-FR,158,Reviewer
2048,de-DE,57,Translator
2048,pt-BR,9,Translator
2048,es-ES,294,Translator
2048,fr-FR,164,Translator
2048,it-IT,181,Translator
2049,ja-JP,470,Translator
2050,es-ES,90,Translator
2050,es-ES,168,Reviewer
2051,fr-FR,82,Translator
2051,ja-JP,366,Translator
2052,de-DE,115,Translator
2052,nl-NL,196,Translator
2052,fr-FR,322,Translator
2052,it-IT,465,Translator
2052,pl-PL,356,Translator
2052,es-ES,390,Translator
2053,fr-FR,326,Translator
2053,fr-FR,171,Reviewer
2054,de-DE,224,Translator
2054,de-DE,339,Reviewer
2054,fr-FR,158,Translator
2054,fr-FR,229,Reviewer
2054,it-IT,465,Translator
2054,it-IT,428,Reviewer
2055,ko-KR,246,Translator
2055,ko-KR,88,Reviewer
2055,zh-CN,111,Translator
2055,zh-CN,20,Reviewer
2055,ja-JP,211,Translator
2055,ja-JP,98,Reviewer
2055,fr-FR,369,Translator
2055,fr-FR,260,Reviewer
2055,de-DE,97,Translator
2055,de-DE,56,Reviewer
2056,ja-JP,103,Translator
2056,ja-JP,320,Reviewer
2056,es-ES,231,Translator
2056,es-ES,45,Reviewer
2057,es-ES,263,Translator
2057,es-ES,66,Reviewer
2057,ja-JP,187,Translator
2057,ja-JP,449,Reviewer
2057,ko-KR,284,Translator
2057,ko-KR,149,Reviewer
2057,fr-FR,169,Translator
2057,fr-FR,464,Reviewer
2057,de-DE,300,Translator
2057,de-DE,71,Reviewer
2058,fr-FR,94,Translator
2058,fr-FR,5,Reviewer
2059,de-DE,303,Translator
2060,es-ES,483,Translator
2060,es-ES,134,Reviewer
2060,it-IT,416,Translator
2060,it-IT,175,Reviewer
2060,de-DE,142,Translator
2060,de-DE,348,Reviewer
2060,fr-FR,171,Translator
2060,fr-FR,484,Reviewer
2060,ja-JP,98,Translator
2060,ja-JP,182,Reviewer
2061,en-US,420,Translator
2061,en-US,468,Reviewer
2061,fr-FR,326,Translator
2061,fr-FR,24,Reviewer
2061,ja-JP,74,Translator
2061,ja-JP,366,Reviewer
2061,de-DE,339,Translator
2061,de-DE,348,Reviewer
2062,es-ES,161,Translator
2062,es-ES,323,Reviewer
2062,pt-BR,289,Translator
2062,pt-BR,104,Reviewer
2062,fr-FR,451,Translator
2062,fr-FR,236,Reviewer
2063,fr-FR,5,Translator
2063,fr-FR,406,Reviewer
2063,nl-NL,253,Translator
2063,nl-NL,439,Reviewer
2064,es-ES,390,Translator
2064,es-ES,426,Reviewer
2064,pl-PL,356,Translator
2064,pl-PL,219,Reviewer
2065,it-IT,201,Translator
2065,it-IT,36,Reviewer
2066,es-ES,263,Translator
2066,ja-JP,266,Translator
2066,fr-FR,444,Translator
2067,en-US,151,Translator
2067,ja-JP,351,Translator
2067,de-DE,339,Translator
2068,pl-PL,206,Translator
2068,pl-PL,500,Reviewer
2068,nl-NL,311,Translator
2068,nl-NL,245,Reviewer
2068,fr-FR,381,Translator
2068,fr-FR,5,Reviewer
2068,de-DE,56,Translator
2068,de-DE,240,Reviewer
2068,it-IT,467,Translator
2068,it-IT,175,Reviewer
2068,es-ES,161,Translator
2068,es-ES,163,Reviewer
2069,ja-JP,254,Translator
2069,ja-JP,266,Reviewer
2070,de-DE,197,Translator
2070,fr-FR,327,Translator
2071,fr-FR,464,Translator
2071,fr-FR,260,Reviewer
2071,en-US,487,Translator
2071,en-US,383,Reviewer
2071,es-ES,141,Translator
2071,es-ES,226,Reviewer
2072,en-GB,472,Translator
2072,en-GB,30,Reviewer
2072,de-DE,339,Translator
2072,de-DE,301,Reviewer
2072,ja-JP,320,Translator
2072,ja-JP,211,Reviewer
2073,ja-JP,182,Translator
2073,de-DE,288,Translator
2073,fr-FR,365,Translator
2073,en-GB,367,Translator
2074,fr-FR,164,Translator
2074,fr-FR,326,Reviewer
2075,de-DE,486,Translator
2075,es-ES,475,Translator
2075,fr-FR,5,Translator
2076,es-ES,241,Translator
2076,es-ES,163,Reviewer
2076,ja-JP,221,Translator
2076,ja-JP,317,Reviewer
2076,de-DE,78,Translator
2076,de-DE,177,Reviewer
2076,it-IT,443,Translator
2076,it-IT,181,Reviewer
2076,fr-FR,453,Translator
2076,fr-FR,406,Reviewer
2077,en-GB,125,Translator
2077,de-DE,197,Translator
2078,de-DE,197,Translator
2078,de-DE,303,Reviewer
2078,es-ES,483,Translator
2078,es-ES,90,Reviewer
2079,es-ES,134,Translator
2079,es-ES,90,Reviewer
2079,ko-KR,217,Translator
2079,ko-KR,284,Reviewer
2079,fr-FR,164,Translator
2079,fr-FR,435,Reviewer
2079,de-DE,110,Translator
2079,de-DE,339,Reviewer
2080,ko-KR,490,Translator
2080,ko-KR,210,Reviewer
2080,de-DE,348,Translator
2080,de-DE,434,Reviewer
2080,ja-JP,470,Translator
2080,ja-JP,255,Reviewer
2080,fr-FR,444,Translator
2080,fr-FR,484,Reviewer
2081,es-ES,426,Translator
2081,es-ES,101,Reviewer
2081,fr-FR,406,Translator
2081,fr-FR,33,Reviewer
2081,ja-JP,366,Translator
2081,ja-JP,351,Reviewer
2081,de-DE,115,Translator
2081,de-DE,240,Reviewer
2082,ja-JP,103,Translator
2082,ja-JP,187,Reviewer
2082,fr-FR,229,Translator
2082,fr-FR,244,Reviewer
2082,ko-KR,331,Translator
2082,ko-KR,209,Reviewer
2082,zh-CN,232,Translator
2082,zh-CN,264,Reviewer
2083,de-DE,197,Translator
2083,es-ES,76,Translator
2083,ja-JP,73,Translator
2083,pt-BR,268,Translator
2083,fr-FR,91,Translator
2084,it-IT,385,Translator
2084,it-IT,443,Reviewer
2084,de-DE,57,Translator
2084,de-DE,301,Reviewer
2084,fr-FR,33,Translator
2084,fr-FR,363,Reviewer
2084,nl-NL,350,Translator
2084,nl-NL,245,Reviewer
2084,es-ES,101,Translator
2084,es-ES,263,Reviewer
2085,en-US,383,Translator
2086,zh-CN,228,Translator
2086,zh-CN,497,Reviewer
2086,es-ES,475,Translator
2086,es-ES,483,Reviewer
2086,fr-FR,441,Translator
2086,fr-FR,444,Reviewer
2086,de-DE,240,Translator
2086,de-DE,309,Reviewer
2087,ko-KR,490,Translator
2087,ko-KR,157,Reviewer
2087,fr-FR,244,Translator
2087,fr-FR,236,Reviewer
2087,zh-CN,340,Translator
2087,zh-CN,111,Reviewer
2087,ja-JP,470,Translator
2087,ja-JP,72,Reviewer
2087,de-DE,370,Translator
2087,de-DE,110,Reviewer
2088,ko-KR,332,Translator
2088,ko-KR,490,Reviewer
2088,ja-JP,421,Translator
2088,ja-JP,397,Reviewer
2088,fr-FR,484,Translator
2088,fr-FR,326,Reviewer
2088,de-DE,57,Translator
2088,de-DE,300,Reviewer
2088,es-ES,223,Translator
2088,es-ES,390,Reviewer
2089,ja-JP,364,Translator
2089,ja-JP,221,Reviewer
2089,de-DE,199,Translator
2089,de-DE,424,Reviewer
2089,es-ES,66,Translator
2089,es-ES,155,Reviewer
2089,fr-FR,260,Translator
2089,fr-FR,244,Reviewer
2089,it-IT,36,Translator
2089,it-IT,347,Reviewer
2090,de-DE,348,Translator
2091,fr-FR,229,Translator
2091,de-DE,434,Translator
2091,zh-CN,42,Translator
2091,ko-KR,305,Translator
2092,de-DE,110,Translator
2093,it-IT,492,Translator
2093,de-DE,48,Translator
2093,pt-BR,51,Translator
2093,es-ES,200,Translator
2093,fr-FR,459,Translator
2094,fr-FR,171,Translator
2095,de-DE,115,Translator
2095,de-DE,288,Reviewer
2096,fr-FR,365,Translator
2096,fr-FR,464,Reviewer
2097,de-DE,57,Translator
2097,de-DE,424,Reviewer
2097,es-ES,90,Translator
2097,es-ES,399,Reviewer
2097,fr-FR,180,Translator
2097,fr-FR,435,Reviewer
2098,fr-FR,423,Translator
2098,fr-FR,484,Reviewer
2098,es-ES,141,Translator
2098,es-ES,399,Reviewer
2098,ja-JP,317,Translator
2098,ja-JP,285,Reviewer
2098,de-DE,374,Translator
2098,de-DE,48,Reviewer
2099,de-DE,57,Translator
2099,de-DE,374,Reviewer
2100,es-ES,399,Translator
2100,ko-KR,432,Translator
2100,fr-FR,164,Translator
2100,ja-JP,103,Translator
2100,de-DE,374,Translator
2101,ja-JP,72,Translator
2101,ko-KR,102,Translator
2101,fr-FR,327,Translator
2101,de-DE,97,Translator
2101,zh-CN,42,Translator
2102,da-DK,343,Translator
2102,da-DK,237,Reviewer
2102,es-ES,101,Translator
2102,es-ES,29,Reviewer
2102,de-DE,48,Translator
2102,de-DE,339,Reviewer
2103,ja-JP,98,Translator
2103,de-DE,110,Translator
2104,it-IT,152,Translator
2104,it-IT,428,Reviewer
2104,es-ES,90,Translator
2104,es-ES,141,Reviewer
2104,pt-BR,40,Translator
2104,pt-BR,160,Reviewer
2104,fr-FR,229,Translator
2104,fr-FR,365,Reviewer
2104,de-DE,309,Translator
2104,de-DE,374,Reviewer
2105,ja-JP,351,Translator
2105,es-ES,134,Translator
2105,de-DE,339,Translator
2105,fr-FR,58,Translator
2106,en-US,212,Translator
2106,de-DE,370,Translator
2107,fr-FR,3,Translator
2107,fr-FR,464,Reviewer
2107,de-DE,300,Translator
2107,de-DE,78,Reviewer
2107,ja-JP,74,Translator
2107,ja-JP,182,Reviewer
2107,zh-CN,308,Translator
2107,zh-CN,16,Reviewer
2108,fr-FR,169,Translator
2108,fr-FR,236,Reviewer
2108,ja-JP,95,Translator
2108,ja-JP,295,Reviewer
2108,de-DE,303,Translator
2108,de-DE,199,Reviewer
2109,de-DE,240,Translator
2109,de-DE,78,Reviewer
2109,es-ES,45,Translator
2109,es-ES,90,Reviewer
2110,it-IT,181,Translator
2110,it-IT,428,Reviewer
2110,nl-NL,371,Translator
2110,nl-NL,62,Reviewer
2110,de-DE,486,Translator
2110,de-DE,434,Reviewer
2110,es-ES,141,Translator
2110,es-ES,76,Reviewer
2111,fr-FR,381,Translator
2111,fr-FR,435,Reviewer
2112,es-ES,390,Translator
2112,es-ES,163,Reviewer
2113,de-DE,197,Translator
2113,en-US,384,Translator
2113,ja-JP,364,Translator
2114,de-DE,348,Translator
2115,zh-CN,2,Translator
2115,zh-CN,16,Reviewer
2115,fr-FR,3,Translator
2115,fr-FR,94,Reviewer
2115,es-ES,390,Translator
2115,es-ES,294,Reviewer
2116,it-IT,47,Translator
2116,de-DE,224,Translator
2116,nl-NL,245,Translator
2116,es-ES,163,Translator
2117,es-ES,134,Translator
2117,es-ES,101,Reviewer
2117,fr-FR,250,Translator
2117,fr-FR,277,Reviewer
2117,ja-JP,281,Translator
2117,ja-JP,187,Reviewer
2117,de-DE,115,Translator
2117,de-DE,97,Reviewer
2118,pt-BR,403,Translator
2118,de-DE,370,Translator
2118,it-IT,465,Translator
2118,fr-FR,94,Translator
2119,de-DE,177,Translator
2119,de-DE,57,Reviewer
2119,es-ES,163,Translator
2119,es-ES,161,Reviewer
2119,fr-FR,423,Translator
2119,fr-FR,260,Reviewer
2120,de-DE,199,Translator
2120,de-DE,309,Reviewer
2120,fr-FR,94,Translator
2120,fr-FR,158,Reviewer
2120,da-DK,290,Translator
2120,da-DK,409,Reviewer
2121,ja-JP,73,Translator
2121,ja-JP,491,Reviewer
2122,ko-KR,344,Translator
2122,de-DE,348,Translator
2122,fr-FR,451,Translator
2122,ja-JP,266,Translator
2122,es-ES,29,Translator
2123,de-DE,71,Translator
2123,de-DE,288,Reviewer
2124,ko-KR,149,Translator
2124,es-ES,263,Translator
2124,ja-JP,494,Translator
2124,fr-FR,169,Translator
2124,de-DE,486,Translator
2125,es-ES,45,Translator
2125,es-ES,161,Reviewer
2125,de-DE,56,Translator
2125,de-DE,57,Reviewer
2125,ja-JP,317,Translator
2125,ja-JP,187,Reviewer
2125,fr-FR,441,Translator
2125,fr-FR,3,Reviewer
2125,ko-KR,413,Translator
2125,ko-KR,432,Reviewer
2126,fr-FR,444,Translator
2126,es-ES,475,Translator
2126,ja-JP,182,Translator
2127,de-DE,142,Translator
2127,en-US,422,Translator
2128,ja-JP,364,Translator
2129,es-ES,294,Translator
2129,es-ES,399,Reviewer
2129,ja-JP,95,Translator
2129,ja-JP,182,Reviewer
2129,de-DE,424,Translator
2129,de-DE,97,Reviewer
2130,es-ES,101,Translator
2130,es-ES,76,Reviewer
2130,fr-FR,327,Translator
2130,fr-FR,3,Reviewer
2130,da-DK,19,Translator
2130,da-DK,273,Reviewer
2130,de-DE,434,Translator
2130,de-DE,303,Reviewer
2131,ja-JP,455,Translator
2131,ja-JP,364,Reviewer
2131,es-ES,134,Translator
2131,es-ES,101,Reviewer
2131,de-DE,115,Translator
2131,de-DE,352,Reviewer
2131,fr-FR,58,Translator
2131,fr-FR,451,Reviewer
2131,ko-KR,207,Translator
2131,ko-KR,149,Reviewer
2132,fr-FR,322,Translator
2132,fr-FR,169,Reviewer
2132,en-US,487,Translator
2132,en-US,318,Reviewer
2132,ja-JP,254,Translator
2132,ja-JP,103,Reviewer
2132,de-DE,177,Translator
2132,de-DE,71,Reviewer
2133,de-DE,309,Translator
2133,de-DE,486,Reviewer
2133,fr-FR,24,Translator
2133,fr-FR,169,Reviewer
2133,ja-JP,74,Translator
2133,ja-JP,193,Reviewer
2134,es-ES,76,Translator
2134,ko-KR,124,Translator
2134,fr-FR,369,Translator
2134,de-DE,224,Translator
2134,ja-JP,295,Translator
2135,es-ES,168,Translator
2135,es-ES,483,Reviewer
2135,ja-JP,211,Translator
2135,ja-JP,103,Reviewer
2135,de-DE,288,Translator
2135,de-DE,370,Reviewer
2135,fr-FR,180,Translator
2135,fr-FR,164,Reviewer
2136,ja-JP,470,Translator
2136,ko-KR,243,Translator
2136,es-ES,231,Translator
2136,de-DE,339,Translator
2136,fr-FR,5,Translator
2137,ja-JP,95,Translator
2137,ja-JP,397,Reviewer
2137,fr-FR,82,Translator
2137,fr-FR,365,Reviewer
2137,es-ES,226,Translator
2137,es-ES,263,Reviewer
2138,de-DE,61,Translator
2138,ja-JP,95,Translator
2138,es-ES,223,Translator
2138,en-GB,324,Translator
2138,fr-FR,444,Translator
2139,da-DK,279,Translator
2139,da-DK,485,Reviewer
2139,es-ES,90,Translator
2139,es-ES,390,Reviewer
2139,fr-FR,3,Translator
2139,fr-FR,171,Reviewer
2139,de-DE,144,Translator
2139,de-DE,61,Reviewer
2140,it-IT,408,Translator
2140,fr-FR,171,Translator
2140,de-DE,288,Translator
2140,es-ES,200,Translator
2140,pt-BR,202,Translator
2141,ja-JP,397,Translator
2141,ja-JP,103,Reviewer
2141,es-ES,223,Translator
2141,es-ES,231,Reviewer
2141,de-DE,110,Translator
2141,de-DE,374,Reviewer
2141,fr-FR,5,Translator
2141,fr-FR,169,Reviewer
2142,es-ES,101,Translator
2142,es-ES,45,Reviewer
2142,de-DE,303,Translator
2142,de-DE,301,Reviewer
2142,ja-JP,211,Translator
2142,ja-JP,74,Reviewer
2142,fr-FR,406,Translator
2142,fr-FR,302,Reviewer
2143,fr-FR,180,Translator
2143,es-ES,390,Translator
2143,de-DE,434,Translator
2144,de-DE,48,Translator
2144,de-DE,144,Reviewer
2144,pt-BR,9,Translator
2144,pt-BR,283,Reviewer
2144,it-IT,201,Translator
2144,it-IT,47,Reviewer
2144,fr-FR,464,Translator
2144,fr-FR,441,Reviewer
2144,es-ES,155,Translator
2144,es-ES,66,Reviewer
2145,fr-FR,33,Translator
2145,fr-FR,322,Reviewer
2145,de-DE,48,Translator
2145,de-DE,240,Reviewer
2145,en-GB,198,Translator
2145,en-GB,212,Reviewer
2146,de-DE,48,Translator
2146,de-DE,300,Reviewer
2146,it-IT,347,Translator
2146,it-IT,492,Reviewer
2146,nl-NL,196,Translator
2146,nl-NL,123,Reviewer
2146,fr-FR,451,Translator
2146,fr-FR,250,Reviewer
2146,es-ES,223,Translator
2146,es-ES,241,Reviewer
2147,ko-KR,267,Translator
2147,ko-KR,88,Reviewer
2147,de-DE,110,Translator
2147,de-DE,424,Reviewer
2147,ja-JP,270,Translator
2147,ja-JP,285,Reviewer
2148,de-DE,115,Translator
2148,de-DE,224,Reviewer
2149,fr-FR,380,Translator
2149,en-GB,440,Translator
2149,de-DE,240,Translator
2150,de-DE,56,Translator
2150,ja-JP,366,Translator
2150,es-ES,29,Translator
2151,de-DE,300,Translator
2152,en-GB,446,Translator
2152,en-GB,498,Reviewer
2152,fr-FR,225,Translator
2152,fr-FR,5,Reviewer
2152,de-DE,309,Translator
2152,de-DE,224,Reviewer
2153,zh-CN,228,Translator
2153,zh-CN,111,Reviewer
2154,es-ES,399,Translator
2154,es-ES,161,Reviewer
2154,ja-JP,449,Translator
2154,ja-JP,73,Reviewer
2154,fr-FR,302,Translator
2154,fr-FR,441,Reviewer
2154,de-DE,110,Translator
2154,de-DE,177,Reviewer
2155,de-DE,144,Translator
2155,fr-FR,3,Translator
2155,ja-JP,74,Translator
2155,en-US,357,Translator
2156,ja-JP,470,Translator
2156,ja-JP,103,Reviewer
2156,de-DE,224,Translator
2156,de-DE,78,Reviewer
2156,fr-FR,381,Translator
2156,fr-FR,484,Reviewer
2156,es-ES,226,Translator
2156,es-ES,141,Reviewer
2157,en-GB,487,Translator
2157,en-GB,121,Reviewer
2157,de-DE,300,Translator
2157,de-DE,78,Reviewer
2158,fr-FR,453,Translator
2158,ja-JP,72,Translator
2158,it-IT,152,Translator
2158,de-DE,434,Translator
2159,it-IT,492,Translator
2159,de-DE,110,Translator
2159,es-ES,90,Translator
2159,fr-FR,3,Translator
2160,de-DE,177,Translator
2160,de-DE,61,Reviewer
2160,ja-JP,74,Translator
2160,ja-JP,421,Reviewer
2160,fr-FR,164,Translator
2160,fr-FR,58,Reviewer
2160,es-ES,134,Translator
2160,es-ES,161,Reviewer
2161,it-IT,18,Translator
2161,fr-FR,369,Translator
2162,de-DE,486,Translator
2162,de-DE,97,Reviewer
2162,zh-CN,228,Translator
2162,zh-CN,335,Reviewer
2162,fr-FR,5,Translator
2162,fr-FR,82,Reviewer
2163,ja-JP,470,Translator
2163,ja-JP,317,Reviewer
2164,es-ES,323,Translator
2164,es-ES,45,Reviewer
2164,de-DE,177,Translator
2164,de-DE,48,Reviewer
2165,ja-JP,103,Translator
2165,ko-KR,210,Translator
2165,es-ES,45,Translator
2165,fr-FR,363,Translator
2165,de-DE,144,Translator
2166,en-GB,52,Translator
2166,en-GB,68,Reviewer
2167,ja-JP,351,Translator
2167,ja-JP,270,Reviewer
2167,es-ES,390,Translator
2167,es-ES,475,Reviewer
2168,en-US,173,Translator
2168,en-US,362,Reviewer
2168,fr-FR,58,Translator
2168,fr-FR,91,Reviewer
2169,fr-FR,381,Translator
2169,fr-FR,33,Reviewer
2169,it-IT,428,Translator
2169,it-IT,347,Reviewer
2169,de-DE,300,Translator
2169,de-DE,177,Reviewer
2169,es-ES,226,Translator
2169,es-ES,323,Reviewer
2169,pt-BR,296,Translator
2169,pt-BR,404,Reviewer
2170,en-GB,396,Translator
2170,fr-FR,363,Translator
2171,ja-JP,494,Translator
2171,ja-JP,182,Reviewer
2171,de-DE,309,Translator
2171,de-DE,348,Reviewer
2171,fr-FR,82,Translator
2171,fr-FR,169,Reviewer
2171,es-ES,155,Translator
2171,es-ES,45,Reviewer
2172,fr-FR,380,Translator
2172,fr-FR,484,Reviewer
2172,pt-BR,10,Translator
2172,pt-BR,242,Reviewer
2172,de-DE,309,Translator
2172,de-DE,142,Reviewer
2172,es-ES,263,Translator
2172,es-ES,426,Reviewer
2172,ja-JP,74,Translator
2172,ja-JP,193,Reviewer
2173,es-ES,263,Translator
2173,es-ES,426,Reviewer
2173,zh-CN,312,Translator
2173,zh-CN,42,Reviewer
2173,ja-JP,295,Translator
2173,ja-JP,73,Reviewer
2173,de-DE,61,Translator
2173,de-DE,71,Reviewer
2173,fr-FR,244,Translator
2173,fr-FR,322,Reviewer
2174,ja-JP,364,Translator
2174,ja-JP,255,Reviewer
2174,es-ES,231,Translator
2174,es-ES,475,Reviewer
2174,fr-FR,363,Translator
2174,fr-FR,406,Reviewer
2174,de-DE,224,Translator
2174,de-DE,199,Reviewer
2174,it-IT,47,Translator
2174,it-IT,416,Reviewer
2175,fr-FR,158,Translator
2175,fr-FR,250,Reviewer
2175,ja-JP,295,Translator
2175,ja-JP,254,Reviewer
2176,de-DE,352,Translator
2176,pt-BR,10,Translator
2176,ja-JP,95,Translator
2176,es-ES,231,Translator
2176,fr-FR,24,Translator
2177,fr-FR,453,Translator
2177,es-ES,90,Translator
2177,ko-KR,375,Translator
2177,ja-JP,95,Translator
2177,de-DE,224,Translator
2178,fr-FR,369,Translator
2178,fr-FR,260,Reviewer
2178,es-ES,163,Translator
2178,es-ES,66,Reviewer
2179,de-DE,486,Translator
2179,de-DE,240,Reviewer
2179,es-ES,226,Translator
2179,es-ES,45,Reviewer
2179,fr-FR,158,Translator
